Date,AAPL,DIS,FMC,KO,ORA
2015-04-30,27.98018455505371,100.09199523925781,42.53786849975586,29.757347106933594,
2015-05-01,28.829769134521484,101.74913024902344,43.19771957397461,30.014141082763672,34.1478385925293
2015-05-04,28.77387809753418,102.21868133544922,43.298118591308594,30.050817489624023,34.222267150878906
2015-05-05,28.125513076782227,102.0161361694336,42.55938720703125,29.896747589111328,33.61762619018555
2015-05-06,27.948888778686523,101.01264190673828,42.67415237426758,29.830718994140625,33.95249938964844
2015-05-07,28.121767044067383,100.58914184570312,42.63827896118164,29.860074996948242,33.6734504699707
2015-05-08,28.651601791381836,101.37168884277344,43.71410369873047,30.065492630004883,34.092037200927734
2015-05-11,28.359737396240234,99.98152160644531,43.52046203613281,30.03614044189453,34.473419189453125
2015-05-12,28.258710861206055,100.57073974609375,41.433372497558594,29.852731704711914,34.69667053222656
2015-05-13,28.290138244628906,100.52469635009766,42.222312927246094,30.116849899291992,34.81759262084961
2015-05-14,28.950193405151367,101.20597839355469,41.80632781982422,30.447004318237305,35.31060791015625
2015-05-15,28.909778594970703,101.54660034179688,41.85651397705078,30.461671829223633,35.26401138305664
2015-05-18,29.228574752807617,101.5742416381836,41.37598419189453,30.31494140625,35.459678649902344
2015-05-19,29.201641082763672,101.78596496582031,41.12496566772461,30.307600021362305,34.95656204223633
2015-05-20,29.199390411376953,,41.0604133605957,30.336942672729492,35.39445114135742
2015-05-21,29.497989654541016,101.62947082519531,41.44770812988281,30.2489070892334,35.3292350769043
2015-05-22,29.75617218017578,101.5097885131836,41.7848014831543,30.234224319458008,34.94724655151367
2015-05-26,29.100614547729492,100.7548599243164,41.39751434326172,30.072832107543945,34.29507064819336
2015-05-27,29.643918991088867,101.6110610961914,41.562461853027344,30.16820526123047,35.0683708190918
2015-05-28,29.585548400878906,101.75836181640625,41.540950775146484,30.182876586914062,34.639793395996094
2015-05-29,29.24878692626953,101.6110610961914,41.003028869628906,30.050817489624023,34.56525421142578
2015-06-01,29.307157516479492,102.15423583984375,40.5942268371582,30.03614044189453,34.89133834838867
2015-06-02,29.176944732666016,101.96090698242188,40.4723014831543,30.072832107543945,35.087005615234375
2015-06-03,29.21286392211914,102.34757995605469,41.26840591430664,29.984786987304688,35.15220260620117
2015-06-04,29.042234420776367,101.54660034179688,40.50099182128906,29.779367446899414,34.49072265625
2015-06-05,28.88283920288086,101.54660034179688,40.21409606933594,29.41986083984375,34.50004196166992
2015-06-08,28.69200897216797,100.61676788330078,39.86266326904297,29.463890075683594,34.46276092529297
2015-06-09,28.606691360473633,99.90786743164062,39.539920806884766,29.493234634399414,34.406883239746094
2015-06-10,28.93447494506836,101.27041625976562,39.84115219116211,,34.79816436767578
2015-06-11,28.869367599487305,101.8412094116211,39.819637298583984,29.662582397460938,34.44414520263672
2015-06-12,28.550565719604492,101.2243881225586,39.489723205566406,29.55902671813965,34.34164810180664
2015-06-15,28.494436264038086,101.43611145019531,39.374961853027344,29.285324096679688,35.087005615234375
2015-06-16,28.647109985351562,102.24629974365234,39.71205520629883,,35.459678649902344
2015-06-17,28.579755783081055,102.64215850830078,39.898529052734375,29.788333892822266,35.09629821777344
2015-06-18,28.70996856689453,104.2348861694336,40.02762985229492,30.06943702697754,35.65531539916992
2015-06-19,28.422597885131836,103.6824951171875,39.40364456176758,29.884492874145508,35.701908111572266
2015-06-22,28.649349212646484,104.52027893066406,39.60448455810547,29.943668365478516,36.810604095458984
2015-06-23,28.51913833618164,105.33043670654297,39.4538688659668,29.869709014892578,36.3633918762207
2015-06-24,,104.7412338256836,38.399559020996094,29.729167938232422,36.167747497558594
2015-06-25,28.624652862548828,105.36725616455078,38.16286849975586,29.603404998779297,35.80440139770508
2015-06-26,28.456274032592773,105.8644027709961,38.47584533691406,29.588607788085938,35.78574752807617
2015-06-29,27.957866668701172,104.07838439941406,37.24559020996094,29.144784927368164,34.406883239746094
2015-06-30,28.159927368164062,105.08185577392578,37.8067512512207,29.0190372467041,35.10563659667969
2015-07-01,28.422597885131836,106.60975646972656,37.25996398925781,29.218751907348633,35.16153335571289
2015-07-02,28.386674880981445,106.46159362792969,37.02256774902344,29.211360931396484,34.95656204223633
2015-07-06,28.28789520263672,107.13758087158203,36.18800354003906,29.159570693969727,35.14289855957031
2015-07-07,28.21829605102539,108.4339828491211,35.964988708496094,29.773529052734375,35.7298469543457
2015-07-08,27.51783561706543,106.66533660888672,35.05127716064453,29.48505210876465,35.01245880126953
2015-07-09,26.956567764282227,107.04497528076172,35.015316009521484,29.52942657470703,34.90998077392578
2015-07-10,27.677236557006836,107.82279968261719,35.62683868408203,29.877094268798828,35.92552185058594
2015-07-13,28.211565017700195,109.31369018554688,36.10166931152344,30.076820373535156,36.456573486328125
2015-07-14,28.20033836364746,109.12845611572266,36.619667053222656,30.454076766967773,36.335445404052734
2015-07-15,28.47199058532715,109.54517364501953,36.18800354003906,30.424480438232422,36.158416748046875
2015-07-16,28.851404190063477,110.2581787109375,36.16642379760742,30.683393478393555,36.3633918762207
2015-07-17,29.100614547729492,110.063720703125,35.792301177978516,30.513259887695312,36.391357421875
2015-07-20,29.650653839111328,110.73043823242188,35.58367156982422,30.609432220458984,36.30750274658203
2015-07-21,29.35430145263672,110.48040771484375,35.24553298950195,30.468875885009766,36.68947982788086
2015-07-22,28.11277961730957,110.49893951416016,35.13043212890625,30.254364013671875,37.1739616394043
2015-07-23,28.09930992126465,110.00816345214844,35.152000427246094,30.209972381591797,37.01557159423828
2015-07-24,27.951135635375977,110.11003112792969,34.403785705566406,29.91408348083496,36.819923400878906
2015-07-27,27.562734603881836,109.49887084960938,33.97212219238281,29.988059997558594,36.89445495605469
2015-07-28,27.69968032836914,109.69332122802734,34.70594787597656,,37.09943389892578
2015-07-29,27.612131118774414,110.97119903564453,34.58364486694336,30.025049209594727,37.192596435546875
2015-07-30,27.47293472290039,111.14712524414062,34.79948043823242,30.002845764160156,37.40687561035156
2015-07-31,27.232707977294922,111.11935424804688,34.92178726196289,30.387493133544922,37.900665283203125
2015-08-03,26.590621948242188,112.1564712524414,34.86423110961914,30.727767944335938,37.35098648071289
2015-08-04,25.737503051757812,112.68429565429688,35.029701232910156,30.95708656311035,35.795066833496094
2015-08-05,25.908123016357422,102.35017395019531,34.89301300048828,31.156814575195312,35.68327331542969
2015-08-06,25.964492797851562,100.51670837402344,35.30309295654297,31.008848190307617,35.22675323486328
2015-08-07,26.052452087402344,101.25752258300781,34.08004379272461,30.89790916442871,34.98451232910156
2015-08-10,26.999650955200195,102.78540802001953,35.4109992980957,30.831323623657227,35.30127716064453
2015-08-11,25.594642639160156,100.0074234008789,34.75630187988281,30.683393478393555,34.86339569091797
2015-08-12,25.98931121826172,99.07217407226562,34.094417572021484,30.520648956298828,35.0683708190918
2015-08-13,25.969005584716797,99.56293487548828,33.43973922729492,30.402305603027344,35.23606491088867
2015-08-14,26.151683807373047,99.22957611083984,33.45411682128906,30.513259887695312,35.73063659667969
2015-08-17,26.422311782836914,100.97972106933594,34.33184051513672,30.587228775024414,35.04008865356445
2015-08-18,26.273466110229492,99.02587127685547,34.144779205322266,30.55023193359375,34.3588981628418
2015-08-19,25.937437057495117,98.57212829589844,33.785064697265625,30.16558837890625,33.910980224609375
2015-08-20,25.405208587646484,92.61797332763672,33.0224609375,29.995454788208008,33.60303497314453
2015-08-21,23.85134506225586,91.52530670166016,32.1159553527832,29.240951538085938,33.416404724121094
2015-08-24,23.255966186523438,88.3028335571289,31.03679084777832,28.390277862548828,32.36194610595703
2015-08-25,23.395782470703125,88.79362487792969,28.96479606628418,28.10178565979004,32.49258041381836
2015-08-26,24.737653732299805,91.88644409179688,28.97198486328125,28.649169921875,32.7631950378418
2015-08-27,25.466096878051758,94.6088638305664,30.439653396606445,29.048620223999023,33.183109283447266
2015-08-28,25.549531936645508,94.89593505859375,30.504396438598633,29.1817626953125,33.17378234863281
2015-08-31,25.430011749267578,,30.439653396606445,,32.8471794128418
2015-09-01,24.293371200561523,92.14572143554688,29.166242599487305,28.663976669311523,31.91400909423828
2015-09-02,25.33528709411621,94.34959411621094,30.00798797607422,28.774925231933594,32.34327697753906
2015-09-03,24.891006469726562,94.44219970703125,30.439653396606445,28.96724510192871,32.18464660644531
2015-09-04,24.642932891845703,93.4976806640625,29.842510223388672,28.493833541870117,31.932680130004883
2015-09-08,25.328523635864258,96.31270599365234,30.454038619995117,28.774925231933594,32.22196960449219
2015-09-09,24.841400146484375,94.36811828613281,29.734601974487305,28.331085205078125,32.2592887878418
2015-09-10,25.387157440185547,95.00703430175781,29.734601974487305,28.41986083984375,32.7631950378418
2015-09-11,25.757020950317383,96.7479248046875,29.928850173950195,28.449705123901367,32.996498107910156
2015-09-14,26.00509262084961,96.13676452636719,28.993576049804688,28.427324295043945,32.987144470214844
2015-09-15,26.22385025024414,95.77562713623047,28.96479606628418,28.725770950317383,33.416404724121094
2015-09-16,26.253173828125,96.26639556884766,28.864072799682617,29.210758209228516,33.7523307800293
2015-09-17,25.69161605834961,96.4886245727539,27.907207489013672,29.382375717163086,33.7523307800293
2015-09-18,25.585615158081055,95.22928619384766,27.166189193725586,,33.96696472167969
2015-09-21,25.982542037963867,95.7571029663086,,29.240583419799805,33.332427978515625
2015-09-22,25.574344635009766,94.90518951416016,26.655384063720703,28.942136764526367,32.77252197265625
2015-09-23,25.781829833984375,94.05327606201172,26.151763916015625,28.919776916503906,32.90317153930664
2015-09-24,25.9351806640625,93.173583984375,,29.210758209228516,32.92182540893555
2015-09-25,25.869779586791992,92.87726593017578,24.792024612426758,29.561439514160156,32.60455322265625
2015-09-28,25.35784339904785,91.20121002197266,23.848634719848633,29.49428367614746,31.774051666259766
2015-09-29,24.595571517944336,92.06238555908203,23.805255889892578,29.591276168823242,31.578075408935547
2015-09-30,24.875219345092773,94.63664245605469,24.51369857788086,29.934486389160156,31.755390167236328
2015-10-01,24.712844848632812,95.07186126708984,24.48478126525879,29.69573211669922,32.13798522949219
2015-10-02,24.893268585205078,95.37744903564453,25.33780860900879,,33.052459716796875
2015-10-05,24.983474731445312,96.16454315185547,25.894445419311523,30.598541259765625,33.7523307800293
2015-10-06,25.103002548217773,96.09046173095703,26.198068618774414,30.56123924255371,33.64036178588867
2015-10-07,24.983474731445312,95.73857116699219,26.98603630065918,30.979066848754883,34.330894470214844
2015-10-08,,96.86829376220703,27.976415634155273,31.32227325439453,34.517539978027344
2015-10-09,25.285673141479492,97.74799346923828,27.81736946105957,31.352127075195312,34.28423309326172
2015-10-12,25.168405532836914,98.4795150756836,27.130619049072266,31.337203979492188,34.526859283447266
2015-10-13,25.211252212524414,98.70176696777344,26.277591705322266,31.076061248779297,33.66836166381836
2015-10-14,24.85493278503418,97.90540313720703,27.86075210571289,31.098434448242188,34.368228912353516
2015-10-15,25.22704315185547,99.90555572509766,27.506526947021484,31.27750015258789,35.32938003540039
2015-10-16,25.042116165161133,100.22966003417969,27.325803756713867,31.352127075195312,35.40403747558594
2015-10-19,25.197723388671875,101.36863708496094,27.080013275146484,31.32974624633789,34.76948547363281
2015-10-20,25.65778350830078,101.71125030517578,27.130619049072266,31.5535831451416,34.89079284667969
2015-10-21,25.655534744262695,101.9427490234375,26.32096290588379,31.478967666625977,34.498863220214844
2015-10-22,26.04794692993164,104.868896484375,27.007728576660156,32.262393951416016,34.76948547363281
2015-10-23,26.855314254760742,104.72073364257812,27.108932495117188,31.9266357421875,34.9001350402832
2015-10-26,25.998327255249023,105.11891174316406,26.689645767211914,31.777414321899414,35.68397903442383
2015-10-27,,105.35040283203125,26.234216690063477,31.792343139648438,34.554866790771484
2015-10-28,26.898164749145508,105.87821197509766,27.12339210510254,31.881866455078125,35.52534103393555
2015-10-29,27.18232536315918,106.52642059326172,28.74991798400879,31.9266357421875,35.506675720214844
2015-10-30,26.950040817260742,105.32261657714844,29.42946434020996,31.598346710205078,35.198734283447266
2015-11-02,27.328916549682617,106.52642059326172,29.769216537475586,31.51628303527832,35.45069885253906
2015-11-03,27.642393112182617,106.98941802978516,29.90657615661621,31.45659637451172,35.34803771972656
2015-11-04,27.513845443725586,104.868896484375,30.007776260375977,31.3148193359375,35.68397903442383
2015-11-05,27.38701057434082,104.63738250732422,29.978864669799805,31.583433151245117,34.10695266723633
2015-11-06,27.41872215270996,107.10978698730469,29.646326065063477,31.30735206604004,34.545528411865234
2015-11-09,27.3077392578125,107.80427551269531,29.349939346313477,30.993982315063477,33.24842834472656
2015-11-10,26.447078704833984,108.73027801513672,29.03185272216797,31.16559600830078,33.3697395324707
2015-11-11,26.2976016998291,107.89689636230469,28.74269676208496,31.367061614990234,33.49106979370117
2015-11-12,26.209270477294922,107.60982513427734,28.7354679107666,31.023832321166992,33.22043228149414
2015-11-13,,106.34122467041016,29.34271240234375,30.87462043762207,32.819183349609375
2015-11-16,25.860475540161133,107.3412857055664,29.986093521118164,31.30735206604004,33.61371994018555
2015-11-17,25.749496459960938,107.53575134277344,30.304168701171875,31.090986251831055,32.46397399902344
2015-11-18,26.564851760864258,109.39700317382812,31.106597900390625,31.546119689941406,32.97808837890625
2015-11-19,26.90232276916504,109.9248275756836,30.802976608276367,32.16539764404297,33.062225341796875
2015-11-20,27.02010154724121,111.18415832519531,30.29694366455078,31.658039093017578,33.27720642089844
2015-11-23,26.669042587280273,110.582275390625,30.289710998535156,32.053489685058594,
2015-11-24,26.924978256225586,109.22106170654297,30.83188247680664,32.351932525634766,34.501731872558594
2015-11-25,26.732460021972656,109.88778686523438,30.88971710205078,32.351932525634766,34.314788818359375
2015-11-27,26.682634353637695,106.60975646972656,30.499351501464844,32.4421501159668,34.29609680175781
2015-11-30,26.793611526489258,105.07261657714844,31.063222885131836,32.043678283691406,34.3521842956543
2015-12-01,26.576181411743164,106.85052490234375,30.34031867980957,32.24667739868164,34.81021499633789
2015-12-02,26.336103439331055,105.56339263916016,29.740306854248047,32.156463623046875,34.071754455566406
2015-12-03,26.091501235961914,103.60953521728516,30.304168701171875,31.92337989807129,33.7352409362793
2015-12-04,26.958946228027344,105.78563690185547,30.68008804321289,32.54741668701172,
2015-12-07,26.789085388183594,105.40597534179688,,32.479736328125,33.32394790649414
2015-12-08,26.777759552001953,104.1558837890625,28.923418045043945,32.33689880371094,33.08090591430664
2015-12-09,26.186626434326172,103.22062683105469,29.270402908325195,32.07375717163086,32.79113006591797
2015-12-10,26.311189651489258,103.22062683105469,28.540283203125,32.148929595947266,32.286373138427734
2015-12-11,25.633987426757812,100.68577575683594,27.477617263793945,31.780527114868164,31.931177139282227
2015-12-14,25.475440979003906,101.9065933227539,,31.915855407714844,31.66944122314453
2015-12-15,25.024728775024414,104.52531433105469,27.390857696533203,32.38200378417969,32.005943298339844
2015-12-16,25.217254638671875,106.04436492919922,27.961956024169922,32.96092987060547,33.14634704589844
2015-12-17,24.682737350463867,104.38553619384766,27.137845993041992,32.69778060913086,33.36133575439453
2015-12-18,24.014596939086914,100.38756561279297,27.419775009155273,31.95345115661621,34.42695999145508
2015-12-21,24.309032440185547,99.33445739746094,27.643882751464844,32.16395950317383,34.62326431274414
2015-12-22,24.286380767822266,99.47425079345703,28.374021530151367,32.54741668701172,34.42695999145508
2015-12-23,24.598934173583984,98.37458038330078,29.48006248474121,32.8331184387207,34.53913116455078
2015-12-24,24.467567443847656,98.65415954589844,29.33548355102539,32.735374450683594,34.567169189453125
2015-12-28,24.193517684936523,99.94955444335938,28.865598678588867,32.69778060913086,34.59519958496094
2015-12-29,24.628376007080078,99.79110717773438,29.319272994995117,32.86319351196289,34.26805877685547
2015-12-30,24.3067626953125,99.10148620605469,28.811140060424805,32.7579345703125,34.17457580566406
2015-12-31,23.840198516845703,97.92725372314453,28.404644012451172,32.2993049621582,34.0904541015625
2016-01-04,23.860584259033203,95.97019958496094,27.569847106933594,31.878271102905273,32.856571197509766
2016-01-05,23.262657165527344,94.03179168701172,27.27948570251465,31.991043090820312,32.93135070800781
2016-01-06,22.807415008544922,93.5285415649414,26.14708137512207,31.818138122558594,33.30524444580078
2016-01-07,21.844831466674805,92.7270736694336,25.936569213867188,31.291824340820312,33.052886962890625
2016-01-08,21.960344314575195,92.49410247802734,25.893009185791016,31.209123611450195,33.07156753540039
2016-01-11,22.315933227539062,93.11848449707031,25.522798538208008,31.261756896972656,33.548301696777344
2016-01-12,22.639806747436523,94.55366516113281,25.805904388427734,31.667749404907227,32.91265869140625
2016-01-13,22.0577335357666,91.7765121459961,24.920303344726562,31.464752197265625,
2016-01-14,22.540157318115234,92.3636245727539,25.667978286743164,31.487308502197266,32.38919448852539
2016-01-15,21.998844146728516,87.50827026367188,,31.201616287231445,31.445091247558594
2016-01-19,21.892396926879883,87.5735092163086,25.268739700317383,31.51737403869629,31.63204002380371
2016-01-20,21.921836853027344,86.24083709716797,25.268739700317383,31.111392974853516,31.426401138305664
2016-01-21,21.810863494873047,87.6200942993164,25.48650550842285,31.118907928466797,31.202062606811523
2016-01-22,22.970483779907227,90.30406951904297,25.588136672973633,31.622636795043945,32.30506896972656
2016-01-25,22.52203369140625,88.80364990234375,24.42668342590332,31.697824478149414,31.117935180664062
2016-01-26,22.646596908569336,89.7169418334961,25.283246994018555,31.63768196105957,31.959205627441406
2016-01-27,21.1585693359375,87.89967346191406,25.19614601135254,31.645193099975586,31.295541763305664
2016-01-28,21.31031608581543,87.16345977783203,25.13080596923828,32.00608444213867,32.30506896972656
2016-01-29,22.046398162841797,89.29757690429688,25.92930793762207,32.26923370361328,33.09025955200195
2016-02-01,21.840309143066406,88.67317962646484,25.893009185791016,32.32938003540039,32.44528579711914
2016-02-02,21.398651123046875,86.78135681152344,25.06547737121582,31.908342361450195,32.19290542602539
2016-02-03,21.82217788696289,,26.190629959106445,32.11886215209961,
2016-02-04,21.997526168823242,88.93412780761719,27.294002532958984,31.97600746154785,32.79113006591797
2016-02-05,21.41002082824707,87.50827026367188,26.82216453552246,,32.63222885131836
2016-02-08,21.635456085205078,85.84944152832031,25.370363235473633,32.06623077392578,32.80983352661133
2016-02-09,21.630901336669922,86.03583526611328,25.06547737121582,32.55492401123047,33.258522033691406
2016-02-10,21.466943740844727,82.8020248413086,,31.991043090820312,33.15569305419922
2016-02-11,21.337142944335938,84.16262817382812,24.33957290649414,31.88579559326172,32.80983352661133
2016-02-12,21.403182983398438,84.94546508789062,25.435686111450195,32.41206741333008,33.314613342285156
2016-02-16,22.006633758544922,86.58566284179688,26.706026077270508,32.60003662109375,33.015480041503906
2016-02-17,22.343660354614258,88.99935913085938,27.482744216918945,32.69778060913086,33.88481140136719
2016-02-18,21.920095443725586,88.69182586669922,26.923789978027344,,33.978275299072266
2016-02-19,21.870006561279297,88.54270935058594,26.096263885498047,32.908302307128906,34.071754455566406
2016-02-22,22.06128692626953,,27.46096420288086,33.03611755371094,34.48305130004883
2016-02-23,21.56258773803711,88.88753509521484,26.597137451171875,32.848148345947266,34.3521842956543
2016-02-24,21.883668899536133,88.93412780761719,26.85120391845703,33.013553619384766,35.5206298828125
2016-02-25,22.033960342407227,89.13914489746094,27.134305953979492,33.20151901245117,36.42732620239258
2016-02-26,22.06812286376953,88.82228088378906,27.627927780151367,32.43463134765625,36.23102569580078
2016-02-29,22.018020629882812,89.01799774169922,27.323043823242188,32.42711639404297,35.67018127441406
2016-03-01,22.892454147338867,91.00302124023438,27.8602237701416,32.848148345947266,36.15625
2016-03-02,22.942554473876953,90.39725494384766,27.584362030029297,32.908302307128906,36.64231872558594
2016-03-03,23.113346099853516,92.0933609008789,28.027170181274414,33.051143646240234,36.87601089477539
2016-03-04,23.457195281982422,91.7765121459961,29.384613037109375,33.16392517089844,37.558372497558594
2016-03-07,,92.62455749511719,29.624155044555664,33.0887451171875,36.894710540771484
2016-03-08,23.00631332397461,91.16143798828125,28.099756240844727,33.321800231933594,36.91341018676758
2016-03-09,23.02680206298828,91.01232147216797,28.266719818115234,33.690223693847656,37.46489715576172
2016-03-10,23.038190841674805,90.43452453613281,28.462718963623047,34.00599670410156,37.84814453125
2016-03-11,23.286407470703125,91.27326965332031,29.145069122314453,34.24846649169922,38.535804748535156
2016-03-14,23.345619201660156,92.08403778076172,29.08698272705078,34.316650390625,37.217044830322266
2016-03-15,23.814708709716797,91.55284881591797,28.39738655090332,34.278778076171875,37.36774444580078
2016-03-16,24.131237030029297,91.7392349243164,29.16684341430664,34.134803771972656,37.52788543701172
2016-03-17,24.092531204223633,92.82027435302734,29.987104415893555,34.68035125732422,38.38508224487305
2016-03-18,24.119853973388672,92.447509765625,29.68222999572754,34.551544189453125,38.6865119934082
2016-03-21,24.117576599121094,91.75787353515625,29.994361877441406,34.604591369628906,38.403907775878906
2016-03-22,24.30202865600586,90.93778228759766,30.291988372802734,34.475772857666016,38.32855987548828
2016-03-23,24.167675018310547,90.23883056640625,30.045190811157227,34.44546890258789,38.03655242919922
2016-03-24,24.062925338745117,90.60227966308594,29.435422897338867,34.5363883972168,38.09306335449219
2016-03-28,23.953617095947266,91.41304779052734,29.6531925201416,34.70308303833008,37.9046745300293
2016-03-29,24.52063751220703,91.47830200195312,29.926511764526367,35.21833419799805,39.148075103759766
2016-03-30,24.948747634887695,92.17724609375,30.086864471435547,35.294097900390625,38.46044158935547
2016-03-31,24.818946838378906,92.55001068115234,29.423599243164062,35.1501350402832,38.846641540527344
2016-04-01,25.046669006347656,92.32634735107422,29.365299224853516,35.48353958129883,39.25169372558594
2016-04-04,25.303987503051758,91.962890625,28.57084846496582,35.52898406982422,38.724185943603516
2016-04-05,25.00567626953125,90.39725494384766,27.812854766845703,35.25620651245117,38.70534133911133
2016-04-06,,90.8445816040039,27.60148811340332,35.39260482788086,38.4133415222168
2016-04-07,24.716472625732422,89.61444091796875,26.894502639770508,35.12739944458008,38.07423400878906
2016-04-08,24.743803024291992,89.85673522949219,27.317228317260742,35.513824462890625,38.168434143066406
2016-04-11,24.825782775878906,89.7169418334961,27.25164222717285,35.18802261352539,37.9046745300293
2016-04-12,25.149139404296875,90.72342681884766,,35.347137451171875,38.66767120361328
2016-04-13,25.513484954833984,92.70845031738281,28.876976013183594,34.884944915771484,38.90315246582031
2016-04-14,25.527149200439453,91.91629791259766,28.80408477783203,34.72581481933594,39.317623138427734
2016-04-15,25.014780044555664,91.87902069091797,29.08104705810547,34.93039321899414,39.421234130859375
2016-04-18,24.47509765625,94.57231140136719,29.24867820739746,35.02132797241211,40.26900863647461
2016-04-19,24.345293045043945,95.65333557128906,30.473148345947266,35.30925750732422,40.43855285644531
2016-04-20,24.395395278930664,96.2404556274414,31.194698333740234,33.619564056396484,40.061771392822266
2016-04-21,24.131237030029297,95.90496063232422,31.194698333740234,33.081581115722656,40.155967712402344
2016-04-22,24.065202713012695,96.7064208984375,31.304027557373047,33.74837112426758,40.69289016723633
2016-04-25,23.92857551574707,97.45197296142578,31.099958419799805,33.87717819213867,40.50449752807617
2016-04-26,23.76233673095703,97.75016784667969,31.53726577758789,33.74079513549805,41.12619400024414
2016-04-27,22.275339126586914,98.11365509033203,32.1422233581543,33.854461669921875,41.24864959716797
2016-04-28,21.59446907043457,96.94871520996094,31.719486236572266,33.81656265258789,41.050838470458984
2016-04-29,21.346256256103516,96.23113250732422,31.529977798461914,33.94539260864258,40.88129806518555
2016-05-02,21.3234806060791,97.25625610351562,31.79237174987793,34.081764221191406,41.210960388183594
2016-05-03,21.67416763305664,96.71574401855469,34.48910140991211,33.97568893432617,40.6269645690918
2016-05-04,21.44872283935547,96.61322021484375,34.57656478881836,34.081764221191406,40.89069747924805
2016-05-05,21.361665725708008,97.78746032714844,34.64945983886719,34.142391204833984,41.267494201660156
2016-05-06,21.242538452148438,98.35594177246094,34.98472213745117,34.339385986328125,40.53274917602539
2016-05-09,21.258567810058594,,33.96434783935547,34.278778076171875,40.48564910888672
2016-05-10,21.40290069580078,99.34378814697266,34.357906341552734,34.66521072387695,40.94722366333008
2016-05-11,21.194419860839844,95.32716369628906,34.25587463378906,34.44546890258789,40.07118606567383
2016-05-12,20.697263717651367,94.78665161132812,34.24859619140625,34.72581481933594,40.137142181396484
2016-05-13,20.738502502441406,93.67764282226562,33.52703094482422,34.362125396728516,40.155967712402344
2016-05-16,21.50829315185547,93.5285415649414,34.25587463378906,34.56669235229492,40.28805923461914
2016-05-17,21.418933868408203,93.13712310791016,34.36519241333008,33.90748977661133,39.68421173095703
2016-05-18,21.664081573486328,92.2611083984375,33.26463317871094,33.702911376953125,39.39171600341797
2016-05-19,21.581605911254883,91.7112808227539,33.31565475463867,33.5816764831543,39.872920989990234
2016-05-20,21.81529426574707,92.9880142211914,33.89144515991211,33.30132293701172,40.14653778076172
2016-05-23,,92.42886352539062,34.57656478881836,33.316471099853516,40.552242279052734
2016-05-24,22.429288864135742,92.73640441894531,34.496395111083984,33.619564056396484,41.26931381225586
2016-05-25,22.823354721069336,93.06256866455078,35.261695861816406,33.62713623046875,40.9390754699707
2016-05-26,23.004343032836914,93.01597595214844,34.87539291381836,33.862022399902344,40.8447380065918
2016-05-27,22.990596771240234,93.46331024169922,35.072174072265625,33.93021774291992,40.92964553833008
2016-05-31,22.878339767456055,92.46614074707031,34.613014221191406,33.79384231567383,41.146663665771484
2016-06-01,22.557584762573242,91.81378936767578,34.7587776184082,33.86959457397461,41.0994873046875
2016-06-02,22.38804817199707,92.00016784667969,34.99201965332031,,41.04288864135742
2016-06-03,22.433870315551758,92.02813720703125,35.604244232177734,34.127227783203125,41.1938362121582
2016-06-06,22.596534729003906,92.05608367919922,36.201908111572266,34.37727355957031,41.825992584228516
2016-06-07,22.688180923461914,91.65535736083984,36.24562454223633,34.339385986328125,41.93922424316406
2016-06-08,22.66756248474121,91.36647033691406,36.77039337158203,34.5136604309082,41.75994873046875
2016-06-09,22.830219268798828,91.18006896972656,36.6975212097168,34.672786712646484,41.49575424194336
2016-06-10,22.642358779907227,90.71410369873047,36.19460678100586,34.84705352783203,40.69377899169922
2016-06-13,22.300983428955078,90.928466796875,35.26897430419922,34.450016021728516,40.4484748840332
2016-06-14,22.3284912109375,91.70195007324219,35.08674621582031,34.38894271850586,40.561676025390625
2016-06-15,22.25516700744629,91.58080291748047,,34.36601638793945,40.70322036743164
2016-06-16,22.34910774230957,91.68331146240234,35.71356964111328,34.595088958740234,40.2314453125
2016-06-17,21.840496063232422,92.2611083984375,35.19609069824219,34.198062896728516,40.24089813232422
2016-06-20,21.787797927856445,92.79230499267578,35.43660354614258,34.34313201904297,40.873043060302734
2016-06-21,21.97337532043457,92.0933609008789,35.15236282348633,34.45766067504883,40.778682708740234
2016-06-22,21.890901565551758,92.0654067993164,35.516780853271484,34.251502990722656,40.505062103271484
2016-06-23,22.01690673828125,92.27975463867188,35.93222427368164,34.41947937011719,40.90134811401367
2016-06-24,21.398324966430664,89.20439147949219,32.885643005371094,33.54142379760742,39.35398864746094
2016-06-27,21.086742401123047,87.95559692382812,30.76468849182129,33.42689895629883,39.01431655883789
2016-06-28,21.44185447692871,89.51191711425781,32.01956558227539,33.7323112487793,40.06163024902344
2016-06-29,21.62742805480957,90.37861633300781,33.1829833984375,33.93083190917969,40.561676025390625
2016-06-30,21.90235137939453,91.16143798828125,33.885414123535156,34.61035919189453,41.288185119628906
2016-07-01,21.968793869018555,91.35713958740234,33.70249938964844,34.450016021728516,41.288185119628906
2016-07-05,21.762598037719727,91.01232147216797,32.70738220214844,34.686710357666016,41.052303314208984
2016-07-06,21.886316299438477,91.74855041503906,32.312255859375,34.564537048339844,40.75038146972656
2016-07-07,21.98025131225586,92.37748718261719,32.780548095703125,34.427120208740234,40.816429138183594
2016-07-08,22.149791717529297,93.51332092285156,34.009822845458984,34.64854049682617,41.43915557861328
2016-07-11,22.218515396118164,93.85124969482422,33.965919494628906,34.793609619140625,41.45801544189453
2016-07-12,22.31932258605957,94.05774688720703,35.18055725097656,34.801239013671875,41.66558837890625
